province,REF_DATE,uom_houseindex,scalar_houseindex,avg_house_only,avg_land_only,avg_totalhouseland,uom_income,scalar_income,statistic_income,avg_income,uom_expenditure,scalar_expenditure,statistic_expenditure,avg_food_expenditures,avg_income_taxes,avg_mortageinsurance,avg_mortagePaid,avg_accomodation,avg_rent,avg_shelter,avg_total_expenditure,avg_taxes_landregfees,uom_tourist,scalar_tourist,avg_international_tourism,avg_domestic_tourism,uom_labourforce,scalar_labourforce,statistic_labourforce,avg_employment,avg_fulltime,avg_labourforce,avg_parttime,avg_population,avg_unemployment,uom_lfperc,scalar_lfperc,statistic_labourforceperc,avg_employment_rate,avg_participationrate,avg_unemploymentrate,uom_crime,scalar_crime,statistic_crime,avg_crime_incidents
Prince Edward Island,2007-01,"Index, 201612=100",units,100.0,85.9,97.3,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,8.0,12.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.86666488647461,36.849998474121094,49.099998474121094,7.016666889190674,68.48332977294922,5.199999809265137,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.95000076293945,69.36666870117188,10.633333206176758,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-09,"Index, 201612=100",units,100.0,86.8,97.6,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,198.0,1314.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.28333282470703,36.66666793823242,48.13333511352539,6.633333206176758,68.71666717529297,4.849999904632568,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.63333511352539,67.83333587646484,10.550000190734863,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-07,"Index, 201612=100",units,100.0,85.9,97.3,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,155.0,2365.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.06666564941406,36.71666717529297,48.06666564941406,6.333333492279053,68.58333587646484,4.983333110809326,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.43333435058594,68.08333587646484,11.083333015441895,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-12,"Index, 201612=100",units,101.1,86.8,98.4,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,0.0,43.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.21666717529297,36.650001525878906,48.16666793823242,6.566666603088379,68.80000305175781,4.949999809265137,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.58333206176758,68.06666564941406,11.016666412353516,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-08,"Index, 201612=100",units,100.0,85.9,97.3,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,222.0,2394.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.29999923706055,36.5,48.099998474121094,6.7833333015441895,68.63333129882812,4.833333492279053,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.78333282470703,68.01667022705078,10.600000381469727,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-02,"Index, 201612=100",units,100.0,85.9,97.3,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,0.0,79.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.650001525878906,35.766666412353516,48.71666717529297,7.866666793823242,68.46666717529297,5.116666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.54999923706055,68.80000305175781,11.016666412353516,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-05,"Index, 201612=100",units,100.0,85.9,97.3,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,2.0,42.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",43.0,36.43333435058594,47.78333282470703,6.566666603088379,68.51667022705078,4.766666889190674,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.33333206176758,67.36666870117188,10.333333015441895,Number,unit,Total of all violations-Actual incidents,781.92
Prince Edward Island,2007-10,"Index, 201612=100",units,100.0,86.8,97.6,Dollars,units,"Median total income,Both sexes,All age groups",2084.17,,,,,,,,,,,,,Persons,unit,13.0,196.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",44.06666564941406,36.91666793823242,47.79999923706055,7.166666507720947,68.75,3.75,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",62.04999923706055,67.63333129882812,8.199999809265137,Number,unit,Total of all violations-Actual incidents,781.92
British Columbia,1991-07,"Index, 201612=100",units,116.56666666666666,67.46666666666667,92.40000000000002,,,,,,,,,,,,,,,,,Persons,unit,2005047.0,2932879.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1002.933349609375,818.933349609375,1109.8333740234375,184.0,1605.566650390625,106.91666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.63333511352539,65.21666717529297,10.0,,,,
British Columbia,1991-06,"Index, 201612=100",units,116.26666666666667,66.03333333333335,91.63333333333333,,,,,,,,,,,,,,,,,Persons,unit,1618666.0,2301029.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1005.5333251953125,818.7833251953125,1112.4000244140625,186.71665954589844,1600.5333251953125,106.88333129882812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.95000076293945,65.73332977294922,10.183333396911621,,,,
British Columbia,1991-01,"Index, 201612=100",units,116.8,61.300000000000004,89.13333333333333,,,,,,,,,,,,,,,,,Persons,unit,1343995.0,1618357.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",990.9833374023438,813.183349609375,1096.183349609375,177.8000030517578,1583.9666748046875,105.25,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.5,65.30000305175781,10.199999809265137,,,,
British Columbia,1991-11,"Index, 201612=100",units,116.33333333333333,68.2,93.03333333333335,,,,,,,,,,,,,,,,,Persons,unit,1560591.0,1877426.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1008.3499755859375,823.9666748046875,1117.4666748046875,184.36666870117188,1620.5999755859375,109.08333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.400001525878906,65.01667022705078,9.75,,,,
British Columbia,1991-04,"Index, 201612=100",units,116.36666666666667,63.36666666666667,90.06666666666666,,,,,,,,,,,,,,,,,Persons,unit,1700055.0,2085138.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",998.0166625976562,796.8333129882812,1102.7332763671875,201.1999969482422,1592.816650390625,104.69999694824219,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.68333435058594,65.4000015258789,10.283333778381348,,,,
British Columbia,1991-05,"Index, 201612=100",units,116.36666666666667,66.3,91.60000000000001,,,,,,,,,,,,,,,,,Persons,unit,1705270.0,2220034.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",998.1666870117188,816.2333374023438,1107.183349609375,181.93333435058594,1596.2166748046875,108.98332977294922,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.70000076293945,65.5999984741211,10.350000381469727,,,,
British Columbia,1991-08,"Index, 201612=100",units,116.33333333333333,67.7,92.39999999999999,,,,,,,,,,,,,,,,,Persons,unit,2118916.0,3117231.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1003.566650390625,819.683349609375,1108.9166259765625,183.9166717529297,1609.683349609375,105.36666870117188,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.45000076293945,64.94999694824219,9.816666603088379,,,,
British Columbia,1991-03,"Index, 201612=100",units,117.0,61.46666666666667,89.53333333333335,,,,,,,,,,,,,,,,,Persons,unit,1522196.0,1901675.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",990.683349609375,802.1333618164062,1102.2166748046875,188.53334045410156,1589.36669921875,111.53333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.43333435058594,65.5,10.666666984558105,,,,
British Columbia,1991-12,"Index, 201612=100",units,115.63333333333334,68.43333333333334,92.86666666666667,,,,,,,,,,,,,,,,,Persons,unit,1456806.0,1802485.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1007.1500244140625,828.2166748046875,1116.0333251953125,178.93333435058594,1623.7833251953125,108.88333129882812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.099998474121094,64.80000305175781,10.083333015441895,,,,
British Columbia,1991-02,"Index, 201612=100",units,115.60000000000001,59.9,87.86666666666667,,,,,,,,,,,,,,,,,Persons,unit,1424854.0,1741977.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",991.2333374023438,807.5333251953125,1100.0333251953125,183.6999969482422,1586.566650390625,108.80000305175781,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.56666564941406,65.43333435058594,10.366666793823242,,,,
British Columbia,1991-10,"Index, 201612=100",units,116.23333333333335,67.7,92.5,,,,,,,,,,,,,,,,,Persons,unit,1620404.0,2039231.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1015.6500244140625,836.2999877929688,1122.566650390625,179.3333282470703,1617.566650390625,106.93333435058594,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.849998474121094,65.5,9.783333778381348,,,,
British Columbia,1991-09,"Index, 201612=100",units,116.66666666666667,67.7,92.53333333333335,,,,,,,,,,,,,,,,,Persons,unit,1533840.0,2155495.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1011.0499877929688,830.7999877929688,1118.8333740234375,180.3000030517578,1614.4000244140625,107.75,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.56666564941406,65.23332977294922,10.050000190734863,,,,
Ontario,2002-04,"Index, 201612=100",units,65.73333333333333,81.4,69.53333333333335,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1716514.0,4084142.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3816.0,3170.9833984375,4093.2666015625,645.0333251953125,5865.06689453125,277.25,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.599998474121094,65.5,7.316666603088379,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-01,"Index, 201612=100",units,64.9888888888889,81.25555555555555,68.92222222222223,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1616337.0,3516131.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3785.35009765625,3141.7666015625,4082.316650390625,643.5833129882812,5833.61669921875,296.9666748046875,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.41666793823242,65.71666717529297,7.816666603088379,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-09,"Index, 201612=100",units,66.83333333333333,81.87777777777778,70.53333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1710605.0,4521847.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3890.050048828125,3229.10009765625,4177.7333984375,660.9666748046875,5913.2666015625,287.6666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.233333587646484,66.36666870117188,7.599999904632568,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-06,"Index, 201612=100",units,66.37777777777778,81.74444444444445,70.14444444444445,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1623928.0,4965526.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3832.75,3186.2333984375,4118.68310546875,646.5,5886.14990234375,285.9333190917969,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.56666564941406,65.61666870117188,7.449999809265137,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-02,"Index, 201612=100",units,65.19999999999999,81.42222222222222,69.14444444444445,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1420444.0,3372777.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3795.10009765625,3153.9833984375,4075.39990234375,641.0833129882812,5842.533203125,280.3166809082031,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.483333587646484,65.5,7.5,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-10,"Index, 201612=100",units,67.45555555555556,81.85555555555555,71.01111111111112,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1699826.0,4282445.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3894.916748046875,3228.166748046875,4181.783203125,666.75,5919.7666015625,286.8500061035156,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.33333206176758,66.43333435058594,7.583333492279053,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-07,"Index, 201612=100",units,66.44444444444444,81.72222222222223,70.16666666666667,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1938916.0,6043704.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3850.949951171875,3211.61669921875,4126.38330078125,639.3333129882812,5897.64990234375,275.45001220703125,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.81666564941406,65.68333435058594,7.166666507720947,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-11,"Index, 201612=100",units,67.64444444444443,81.48888888888888,71.06666666666666,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1515824.0,3755105.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3916.933349609375,3243.933349609375,4185.61669921875,673.0,5926.033203125,268.7166748046875,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.68333435058594,66.53333282470703,7.199999809265137,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-05,"Index, 201612=100",units,66.16666666666667,81.74444444444445,69.9888888888889,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1763255.0,4643834.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3830.5166015625,3186.333251953125,4104.43310546875,644.1666870117188,5875.35009765625,273.9333190917969,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.650001525878906,65.53333282470703,7.233333110809326,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-12,"Index, 201612=100",units,67.85555555555555,81.64444444444445,71.25555555555555,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1596975.0,3801381.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3923.300048828125,3249.89990234375,4204.716796875,673.433349609375,5931.966796875,281.3999938964844,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.71666717529297,66.71666717529297,7.400000095367432,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-03,"Index, 201612=100",units,65.13333333333334,81.42222222222222,69.0888888888889,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,1942445.0,4290968.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3807.300048828125,3170.7666015625,4092.066650390625,636.5166625976562,5852.41650390625,284.76666259765625,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",60.53333282470703,65.6500015258789,7.633333206176758,Number,unit,Total of all violations-Actual incidents,66610.17
Ontario,2002-08,"Index, 201612=100",units,66.78888888888889,81.85555555555555,70.51111111111112,Dollars,units,"Median total income,Both sexes,All age groups",2100.0,,,,,,,,,,,,,Persons,unit,2182139.0,6416200.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",3877.533447265625,3232.0166015625,4161.966796875,645.5,5904.91650390625,284.45001220703125,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",61.21666717529297,66.23332977294922,7.400000095367432,Number,unit,Total of all violations-Actual incidents,66610.17
Prairie Region,2012-05,"Index, 201612=100",units,94.3,93.6,94.0,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-06,"Index, 201612=100",units,94.6,93.9,94.3,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-01,"Index, 201612=100",units,93.6,92.7,93.2,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-07,"Index, 201612=100",units,94.7,93.8,94.4,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-02,"Index, 201612=100",units,93.6,93.0,93.4,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-10,"Index, 201612=100",units,95.2,94.0,94.8,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-03,"Index, 201612=100",units,94.0,93.2,93.7,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-04,"Index, 201612=100",units,94.2,93.5,93.9,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-11,"Index, 201612=100",units,95.3,94.0,94.8,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-08,"Index, 201612=100",units,94.8,93.7,94.4,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-12,"Index, 201612=100",units,95.7,94.2,95.2,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
Prairie Region,2012-09,"Index, 201612=100",units,95.0,93.9,94.6,,,,,Dollars,unit,Average expenditure per household,676.5,1420.83,10.5,471.08,1282.5,270.17,1436.42,7364.5,2.17,,,,,,,,,,,,,,,,,,,,,,,
